year,model,description,euro_standard,tax_band,transmission,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,thc_emissions,fuel_type_CNG,fuel_type_Petrol,fuel_type_Petrol / E85 (Flex Fuel),fuel_type_Petrol Electric,fuel_type_Petrol Hybrid,transmission_type_Automatic,transmission_type_Manual,manufacturer_Abarth,manufacturer_Alfa Romeo,manufacturer_Aston Martin Lagonda,manufacturer_Audi,manufacturer_BMW,manufacturer_Bentley Motors,manufacturer_Chevrolet,manufacturer_Chrysler Jeep,manufacturer_Citroen,manufacturer_Corvette,manufacturer_Dacia,manufacturer_Ferrari,manufacturer_Fiat,manufacturer_Ford,manufacturer_Honda,manufacturer_Hyundai,manufacturer_Infiniti,manufacturer_Jaguar Cars,manufacturer_Kia,manufacturer_Land Rover,manufacturer_Lexus,manufacturer_Lotus,manufacturer_MG Motors UK,manufacturer_MG Motors Uk,manufacturer_Maserati,manufacturer_Mazda,manufacturer_McLaren,manufacturer_Mercedes-Benz,manufacturer_Mini,manufacturer_Mitsubishi,manufacturer_Morgan Motor Company,manufacturer_Nissan,manufacturer_Perodua,manufacturer_Peugeot,manufacturer_Porsche,manufacturer_Renault,manufacturer_Rolls-Royce,manufacturer_Seat,manufacturer_Skoda,manufacturer_Smart,manufacturer_Subaru,manufacturer_Suzuki,manufacturer_Toyota,manufacturer_Vauxhall,manufacturer_Volkswagen,manufacturer_Volvo
2012,500,500 and 500C,5,G,M5,1368.0,8.5,5.4,6.5,33.2,52.3,43.5,74.0,155,35.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,500,500 and 500C,5,G,SAT5,1368.0,8.4,5.4,6.5,33.6,52.3,43.5,73.0,151,25.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,500,595 and 595C,5,G,SAT5,1368.0,8.4,5.4,6.5,33.6,52.3,43.5,73.5,151,34.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,500,595 and 595C,5,G,M5,1368.0,8.5,5.4,6.5,33.2,52.3,43.5,74.0,155,35.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Punto Evo,1.4 16v Turbo MultiAir 165,5,F,M6,1368.0,8.0,5.0,6.1,35.3,56.5,46.3,71.5,142,44.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Punto Evo,Supersport,5,F,M6,1368.0,8.0,5.0,6.1,35.3,56.5,46.3,74.0,142,38.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Giulietta,1.4 TB 120 bhp,5,F,M6,1368.0,8.4,5.3,6.4,33.6,53.3,44.1,73.0,149,30.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Giulietta,1.4 TB MultiAir 170 bhp,5,E,M6,1368.0,7.8,4.6,5.8,36.2,61.4,48.7,72.5,134,48.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Giulietta,1.4 TB MultiAir 170 bhp Alfa TCT,5,D,SAT6,1368.0,6.7,4.3,5.2,42.2,65.7,54.3,70.5,121,37.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Giulietta,1750 TBi 235 bhp,5,I,M6,1742.0,10.8,5.8,7.6,26.2,48.7,37.2,74.0,177,49.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,0.9 TB TwinAir 85 bhp,5,A,M6,875.0,4.9,3.8,4.2,57.6,74.3,67.3,74.0,98,49.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,1.4 8v 78 bhp,5,D,M5,1368.0,7.3,4.6,5.6,38.7,61.4,50.4,73.0,130,48.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,1.4 MultiAir 105 bhp,5,E,M6,1368.0,7.5,4.7,5.7,37.7,60.1,49.6,72.5,134,49.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,1.4 TB MultiAir 135 bhp,5,D,M5,1368.0,7.3,4.4,5.5,38.7,64.2,51.4,71.5,128,52.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,1.4 TB MultiAir 135 bhp Alfa TCT,5,D,SAT6,1368.0,7.1,4.5,5.5,39.8,62.8,51.4,72.5,126,21.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,MiTo,1.4 TB MultiAir 170 bhp,5,E,M6,1368.0,8.1,4.8,6.0,34.9,58.9,47.1,73.5,139,20.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Cygnet MY2011,Hatchback,5,C,6MT,1329.0,5.8,4.5,5.0,48.7,62.8,56.5,69.5,116,34.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Cygnet MY2011,Hatchback,5,C,CVT,1329.0,6.1,4.6,5.2,46.3,61.4,54.3,67.3,120,40.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,DB9 Model Year 2010,Coupé & Convertible March 2010 onwards,5,M,A6,5935.0,22.3,10.2,14.6,12.7,27.7,19.3,73.0,345,66.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,DB9 Model Year 2010,Coupé & Convertible March 2010 onwards,5,M,M6,5935.0,24.6,11.7,16.4,11.5,24.1,17.2,75.0,389,32.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,DBS,Coupé & Convertible March 2010 onwards,5,M,A6,5935.0,24.2,10.5,15.5,11.7,26.9,18.2,74.0,367,61.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,DBS,Coupé & Convertible March 2010 onwards,5,M,M6,5935.0,24.3,11.7,16.4,11.6,24.1,17.2,75.0,388,32.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Rapide Model Year 2010,4 Door Sports March 2010 onwards,5,M,A6,5935.0,22.6,10.4,14.9,12.5,27.2,19.0,74.0,355,53.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V12 Vantage,Hatchback March 2010 onwards,5,M,M6,5935.0,24.3,11.7,16.4,11.6,24.1,17.2,75.0,388,31.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage MY2011,Coupé & Convertible,5,M,M6,4735.0,19.6,10.4,13.8,14.4,27.2,20.5,75.0,321,50.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage MY2011,Coupé & Convertible (ASM6),5,M,ASM,4735.0,18.3,9.3,12.6,15.4,30.4,22.4,74.0,295,55.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage MY2011,Coupé & Convertible (Sports Muffler/ASM6),5,M,ASM,4735.0,18.3,9.3,12.6,15.4,30.4,22.4,72.0,295,55.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage MY2011,Coupé & Convertible (Sports Muffler),5,M,M6,4735.0,19.6,10.4,13.8,14.4,27.2,20.5,75.0,321,50.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage MY2012 December 2011 onwards,Coupé & Convertible (ASM7),5,M,ASM,4735.0,19.2,9.3,12.9,14.7,30.4,21.9,73.0,299,44.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,V8 Vantage S 2011MY,Coupé & Convertible (ASM7),5,M,ASM,4735.0,19.2,9.3,12.9,14.7,30.4,21.9,74.0,299,44.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,Virage MY2012,Coupé & Convertible,5,M,A6,5935.0,22.3,10.8,15.0,12.7,26.2,18.8,74.0,349,61.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1,1.2 TFSI 86PS Stop-Start,5,C,M5,1197.0,6.2,4.4,5.1,45.6,64.2,55.4,72.0,118,42.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1,1.4 TFSI 122PS Stop-Start,5,D,M6,1390.0,6.8,4.4,5.3,41.5,64.2,53.3,72.0,124,38.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1,1.4 TFSI S line 122PS 7speed S-Tronic Stop-Start,5,D,D7,1390.0,6.5,4.6,5.3,43.5,61.4,53.3,71.0,122,42.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1,1.4 TFSI S line 185PS 7speed S-Tronic Stop-Start,5,E,D7,1390.0,7.5,5.1,5.9,37.7,55.4,47.9,72.0,139,43.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1,1.4 TFSI Sport 122PS 7speed S-Tronic Stop-Start,5,C,D7,1390.0,6.5,4.4,5.2,43.5,64.2,54.3,71.0,119,42.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1 Sportback,1.2 TFSI 86PS Stop-Start,5,C,M5,1197.0,6.2,4.4,5.1,45.6,64.2,55.4,72.0,118,42.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1 Sportback,1.4 TFSI 122PS Stop-Start,5,D,M6,1390.0,6.9,4.6,5.4,40.9,61.4,52.3,72.0,126,38.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1 Sportback,1.4 TFSI 122PS Stop-Start 7speed S-Tronic,5,D,D7,1390.0,6.5,4.6,5.3,43.5,61.4,53.3,71.0,122,42.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A1 Sportback,1.4 TFSI 185PS Stop-Start 7speed S-Tronic,5,E,D7,1390.0,7.5,5.1,5.9,37.7,55.4,47.9,72.0,139,43.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.2 TFSI 105PS 7speed S-Tronic Stop-Start,5,D,D7,1197.0,6.5,4.6,5.3,43.5,61.4,53.3,70.0,123,25.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.2 TFSI 105PS Stop-Start,5,D,M6,1197.0,6.7,4.7,5.5,42.2,60.1,51.4,71.0,127,35.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.4 TFSI 125PS 7speed S-Tronic Stop-Start,5,D,D7,1390.0,6.4,4.7,5.3,44.1,60.1,53.3,70.0,124,48.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.4 TFSI 125PS Stop-Start,5,E,M6,1390.0,7.3,4.8,5.7,38.7,58.9,49.6,73.0,132,25.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.8 TFSI 160PS,5,G,M6,1798.0,8.7,5.3,6.6,32.5,53.3,42.8,74.0,152,71.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,1.8 TFSI 160PS 7speed S-Tronic,5,F,D7,1798.0,8.5,5.2,6.5,33.2,54.3,43.5,73.0,149,49.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,S3 2.0 TFSI 265PS quattro,5,J,QM6,1984.0,11.8,6.6,8.5,23.9,42.8,33.2,75.0,198,33.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3,S3 2.0 TFSI 265PS quattro S-Tronic,5,J,QD6,1984.0,11.1,6.7,8.3,25.4,42.2,34.0,72.0,193,41.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Cabriolet,1.2 TFSI 105PS,5,E,M6,1197.0,7.0,5.0,5.7,40.4,56.5,49.6,71.0,132,34.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Cabriolet,1.8 TFSI 160PS,5,G,M6,1798.0,8.9,5.5,6.7,31.7,51.4,42.2,74.0,156,71.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Cabriolet,1.8 TFSI 160PS 7speed S-Tronic,5,G,D7,1798.0,8.7,5.4,6.6,32.5,52.3,42.8,73.0,154,62.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Cabriolet,2.0 TFSI 200PS,5,H,M6,1984.0,10.0,5.6,7.2,28.2,50.4,39.2,73.0,169,60.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Cabriolet,2.0 TFSI 200PS S-Tronic,5,H,D6,1984.0,9.9,5.9,7.4,28.5,47.9,38.2,71.0,171,49.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.2 TFSI 105PS 7speed S-Tronic Stop-Start,5,D,D7,1197.0,6.5,4.6,5.3,43.5,61.4,53.3,70.0,123,25.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.2 TFSI 105PS Stop-Start,5,D,M6,1197.0,6.7,4.7,5.5,42.2,60.1,51.4,71.0,127,35.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.4 TFSI 125PS Stop-Start,5,E,M6,1390.0,7.3,4.9,5.8,38.7,57.6,48.7,73.0,134,25.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.4 TSI 125PS 7speed S-Tronic Stop-Start,5,D,D7,1390.0,6.6,4.8,5.5,42.8,58.9,51.4,70.0,127,48.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.6 102PS,5,G,M5,1595.0,9.4,5.6,7.0,30.1,50.4,40.4,70.0,164,44.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.8 TFSI 160PS,5,G,M6,1798.0,8.7,5.3,6.6,32.5,53.3,42.8,74.0,153,71.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,1.8 TFSI 160PS 7speed S-Tronic,5,F,D7,1798.0,8.5,5.2,6.5,33.2,54.3,43.5,73.0,149,49.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,2.0 TFSI 200PS,5,H,M6,1984.0,9.9,5.6,7.2,28.5,50.4,39.2,71.0,168,37.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,2.0 TFSI 200PS quattro S-Tronic,5,I,QD6,1984.0,10.0,6.2,7.6,28.2,45.6,37.2,71.0,176,44.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,2.0 TFSI 200PS S-Tronic,5,H,D6,1984.0,9.8,5.7,7.2,28.8,49.6,39.2,71.0,168,37.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,RS3 2.5 TFSI quattro 340PS 7speed S-Tronic,5,K,QD7,2480.0,13.1,6.8,9.1,21.6,41.5,31.0,71.0,212,33.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,S3 2.0 TFSI 265PS quattro,5,J,QM6,1984.0,11.8,6.7,8.5,23.9,42.2,33.2,75.0,199,36.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A3 Sportback,S3 2.0 TFSI 265PS quattro S-Tronic,5,J,QD6,1984.0,11.2,6.8,8.4,25.2,41.5,33.6,72.0,195,43.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Allroad,2.0 TFSI quattro 211PS 7speed S-Tronic Stop-Start,5,H,QD7,1984.0,9.0,6.3,7.3,31.4,44.8,38.7,72.0,170,54.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Allroad,2.0 TFSI quattro 211PS Stop-Start,5,H,QM6,1984.0,9.1,6.1,7.2,31.0,46.3,39.2,74.0,169,38.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Avant,1.8 TFSI 120PS Stop-Start,5,G,M6,1798.0,8.6,5.5,6.6,32.8,51.4,42.8,73.0,154,45.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Avant,1.8 TFSI 170PS Multitronic Stop-Start,5,E,AV,1798.0,7.0,5.4,6.0,40.4,52.3,47.1,70.0,139,49.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Avant,1.8 TFSI 170PS Stop-Start,5,F,M6,1798.0,7.7,5.2,6.1,36.7,54.3,46.3,71.0,141,50.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Avant,2.0 TFSI 211PS Multitronic Stop-Start,5,F,AV,1984.0,7.7,5.4,6.2,36.7,52.3,45.6,73.0,144,35.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,A4 Avant,2.0 TFSI quattro 211PS 7speed S-Tronic Stop-Start,5,G,QD7,1984.0,8.7,6.0,7.1,32.5,47.1,39.8,74.0,163,52.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
